"Date","Price","Open","High","Low","Change %"
"Feb 13, 2018","0.750","0.751","0.757","0.718","-1.06%"
"Feb 12, 2018","0.758","0.751","0.786","0.738","1.47%"
"Feb 09, 2018","0.747","0.753","0.776","0.723","-1.97%"
"Feb 08, 2018","0.762","0.758","0.808","0.738","2.42%"
"Feb 07, 2018","0.744","0.707","0.748","0.686","7.20%"
"Feb 06, 2018","0.694","0.704","0.717","0.664","-5.58%"
"Feb 05, 2018","0.735","0.771","0.774","0.720","-4.30%"
"Feb 02, 2018","0.768","0.736","0.771","0.724","6.52%"
"Feb 01, 2018","0.721","0.706","0.738","0.693","3.44%"
"Jan 31, 2018","0.697","0.682","0.699","0.656","1.75%"
"Jan 30, 2018","0.685","0.698","0.700","0.668","-0.87%"
"Jan 29, 2018","0.691","0.654","0.707","0.639","9.34%"
"Jan 27, 2018","0.632","0.627","0.632","0.627","0.96%"
"Jan 26, 2018","0.626","0.608","0.634","0.593","2.79%"
"Jan 25, 2018","0.609","0.574","0.640","0.570","4.10%"
"Jan 24, 2018","0.585","0.565","0.596","0.565","4.46%"
"Jan 23, 2018","0.560","0.569","0.569","0.539","-1.23%"
"Jan 22, 2018","0.567","0.577","0.591","0.561","-0.18%"
"Jan 19, 2018","0.568","0.588","0.596","0.559","-0.53%"
"Jan 18, 2018","0.571","0.575","0.595","0.567","1.60%"
"Jan 17, 2018","0.562","0.559","0.565","0.547","0.54%"
"Jan 16, 2018","0.559","0.585","0.586","0.545","-4.77%"
"Jan 15, 2018","0.587","0.580","0.594","0.563","13.98%"
"Jan 12, 2018","0.515","0.526","0.543","0.507","-0.58%"
"Jan 11, 2018","0.518","0.460","0.533","0.447","9.51%"
"Jan 10, 2018","0.473","0.473","0.486","0.459","1.50%"
"Jan 09, 2018","0.466","0.440","0.466","0.414","7.37%"
"Jan 08, 2018","0.434","0.437","0.457","0.409","-1.36%"
"Jan 05, 2018","0.440","0.436","0.447","0.423","1.62%"
"Jan 04, 2018","0.433","0.453","0.463","0.432","-1.37%"
"Jan 03, 2018","0.439","0.464","0.470","0.426","-5.39%"
"Jan 02, 2018","0.464","0.432","0.467","0.424","8.92%"
"Jan 01, 2018","0.426","0.424","0.427","0.424","-0.23%"
"Dec 29, 2017","0.427","0.426","0.442","0.416","0.95%"
"Dec 28, 2017","0.423","0.390","0.426","0.379","11.32%"
"Dec 27, 2017","0.380","0.421","0.424","0.377","-9.95%"
"Dec 26, 2017","0.422","0.421","0.422","0.421","0.00%"
"Dec 25, 2017","0.422","0.421","0.422","0.418","0.00%"
"Dec 22, 2017","0.422","0.412","0.427","0.408","1.20%"
"Dec 21, 2017","0.417","0.418","0.432","0.403","3.22%"
"Dec 20, 2017","0.404","0.386","0.426","0.359","6.32%"
"Dec 19, 2017","0.380","0.311","0.384","0.299","23.38%"
"Dec 18, 2017","0.308","0.303","0.315","0.294","2.33%"
"Dec 16, 2017","0.301","0.301","0.301","0.301","-0.33%"
"Dec 15, 2017","0.302","0.306","0.310","0.287","-2.89%"
"Dec 14, 2017","0.311","0.314","0.339","0.303","-0.96%"
"Dec 13, 2017","0.314","0.317","0.340","0.301","-1.26%"
"Dec 12, 2017","0.318","0.294","0.320","0.289","8.53%"
"Dec 11, 2017","0.293","0.306","0.312","0.276","-5.18%"
"Dec 08, 2017","0.309","0.312","0.327","0.295","4.75%"
"Dec 07, 2017","0.295","0.309","0.320","0.289","-0.34%"
"Dec 06, 2017","0.296","0.309","0.319","0.288","-6.62%"
"Dec 05, 2017","0.317","0.340","0.352","0.317","-7.85%"
"Dec 04, 2017","0.344","0.338","0.347","0.326","12.05%"
"Dec 01, 2017","0.307","0.379","0.381","0.286","-16.35%"
"Nov 30, 2017","0.367","0.384","0.415","0.362","-5.17%"
"Nov 29, 2017","0.387","0.350","0.397","0.345","13.82%"
"Nov 28, 2017","0.340","0.340","0.349","0.329","-0.87%"
"Nov 27, 2017","0.343","0.366","0.370","0.335","-5.25%"
"Nov 25, 2017","0.362","0.361","0.362","0.361","0.28%"
"Nov 24, 2017","0.361","0.357","0.381","0.351","4.03%"
"Nov 23, 2017","0.347","0.351","0.365","0.346","-0.86%"
"Nov 22, 2017","0.350","0.340","0.383","0.336","-0.57%"
"Nov 21, 2017","0.352","0.366","0.368","0.335","-2.76%"
"Nov 20, 2017","0.362","0.353","0.372","0.346","0.00%"
"Nov 17, 2017","0.362","0.375","0.391","0.359","-3.47%"
"Nov 16, 2017","0.375","0.375","0.398","0.366","-0.27%"
"Nov 15, 2017","0.376","0.383","0.389","0.349","-5.53%"
"Nov 14, 2017","0.398","0.417","0.431","0.392","-4.78%"
"Nov 13, 2017","0.418","0.405","0.421","0.384","1.95%"
"Nov 10, 2017","0.410","0.399","0.414","0.385","9.63%"
"Nov 09, 2017","0.374","0.333","0.391","0.325","13.68%"
"Nov 08, 2017","0.329","0.333","0.338","0.308","-0.30%"
"Nov 07, 2017","0.330","0.348","0.357","0.326","-2.08%"
"Nov 06, 2017","0.337","0.360","0.365","0.331","-7.42%"
"Nov 03, 2017","0.364","0.370","0.375","0.353","-1.89%"
"Nov 02, 2017","0.371","0.378","0.400","0.367","0.27%"
"Nov 01, 2017","0.370","0.372","0.390","0.361","1.65%"
"Oct 31, 2017","0.364","0.363","0.386","0.359","-1.09%"
"Oct 30, 2017","0.368","0.386","0.399","0.363","-5.88%"
"Oct 29, 2017","0.391","0.391","0.391","0.391","1.82%"
"Oct 27, 2017","0.384","0.430","0.440","0.382","-7.91%"
"Oct 26, 2017","0.417","0.475","0.489","0.415","-13.31%"
"Oct 25, 2017","0.481","0.479","0.502","0.461","0.63%"
"Oct 24, 2017","0.478","0.435","0.485","0.432","10.14%"
"Oct 23, 2017","0.434","0.446","0.449","0.427","-3.34%"
"Oct 22, 2017","0.449","0.449","0.449","0.449","0.00%"
"Oct 21, 2017","0.449","0.450","0.450","0.449","-1.32%"
"Oct 20, 2017","0.455","0.401","0.461","0.401","14.90%"
"Oct 19, 2017","0.396","0.402","0.411","0.372","-2.46%"
"Oct 18, 2017","0.406","0.366","0.406","0.356","10.63%"
"Oct 17, 2017","0.367","0.379","0.387","0.356","-0.81%"
"Oct 16, 2017","0.370","0.405","0.417","0.369","-8.64%"
"Oct 13, 2017","0.405","0.449","0.449","0.401","-9.19%"
"Oct 12, 2017","0.446","0.460","0.467","0.438","-4.29%"
"Oct 11, 2017","0.466","0.456","0.470","0.448","5.43%"
"Oct 10, 2017","0.442","0.451","0.467","0.432","-0.45%"
"Oct 09, 2017","0.444","0.468","0.470","0.442","-3.48%"
"Oct 06, 2017","0.460","0.448","0.505","0.447","0.44%"
"Oct 05, 2017","0.458","0.457","0.470","0.420","1.10%"
"Oct 04, 2017","0.453","0.447","0.457","0.410","-2.16%"
"Oct 03, 2017","0.463","0.462","0.495","0.451","2.21%"
"Oct 02, 2017","0.453","0.471","0.493","0.441","-2.37%"
"Sep 29, 2017","0.464","0.472","0.481","0.447","-2.52%"
"Sep 28, 2017","0.476","0.499","0.518","0.470","2.15%"
"Sep 27, 2017","0.466","0.417","0.488","0.413","14.50%"
"Sep 26, 2017","0.407","0.398","0.420","0.396","1.50%"
"Sep 25, 2017","0.401","0.444","0.453","0.394","-10.29%"
"Sep 22, 2017","0.447","0.447","0.470","0.442","-1.54%"
"Sep 21, 2017","0.454","0.466","0.485","0.447","2.71%"
"Sep 20, 2017","0.442","0.450","0.457","0.430","-1.78%"
"Sep 19, 2017","0.450","0.454","0.463","0.431","-1.32%"
"Sep 18, 2017","0.456","0.442","0.467","0.427","5.56%"
"Sep 15, 2017","0.432","0.403","0.456","0.401","4.10%"
"Sep 14, 2017","0.415","0.408","0.432","0.386","2.98%"
"Sep 13, 2017","0.403","0.384","0.413","0.383","0.25%"
"Sep 12, 2017","0.402","0.337","0.407","0.335","19.29%"
"Sep 11, 2017","0.337","0.329","0.341","0.322","8.01%"
"Sep 08, 2017","0.312","0.290","0.328","0.287","2.30%"
"Sep 07, 2017","0.305","0.362","0.367","0.297","-12.10%"
"Sep 06, 2017","0.347","0.329","0.356","0.324","3.58%"
"Sep 05, 2017","0.335","0.368","0.385","0.332","-8.97%"
"Sep 04, 2017","0.368","0.375","0.379","0.361","-2.90%"
"Sep 01, 2017","0.379","0.358","0.404","0.354","5.57%"
"Aug 31, 2017","0.359","0.363","0.379","0.349","0.00%"
"Aug 30, 2017","0.359","0.348","0.374","0.345","4.66%"
"Aug 29, 2017","0.343","0.360","0.364","0.316","-8.29%"
"Aug 28, 2017","0.374","0.381","0.392","0.364","-1.58%"
"Aug 25, 2017","0.380","0.384","0.408","0.378","1.33%"
"Aug 24, 2017","0.375","0.373","0.386","0.369","-0.53%"
"Aug 23, 2017","0.377","0.407","0.416","0.370","-6.22%"
"Aug 22, 2017","0.402","0.405","0.421","0.396","-0.50%"
"Aug 21, 2017","0.404","0.422","0.427","0.392","-2.88%"
"Aug 18, 2017","0.416","0.415","0.418","0.395","-1.65%"
"Aug 17, 2017","0.423","0.427","0.446","0.420","-4.94%"
"Aug 16, 2017","0.445","0.440","0.466","0.423","3.01%"
"Aug 15, 2017","0.432","0.427","0.462","0.416","6.67%"
"Aug 14, 2017","0.405","0.391","0.430","0.391","5.19%"
"Aug 11, 2017","0.385","0.399","0.407","0.372","-7.00%"
"Aug 10, 2017","0.414","0.430","0.443","0.397","-2.59%"
"Aug 09, 2017","0.425","0.462","0.465","0.415","-9.96%"
"Aug 08, 2017","0.472","0.460","0.479","0.452","3.06%"
"Aug 07, 2017","0.458","0.470","0.491","0.454","-2.14%"
"Aug 06, 2017","0.468","0.468","0.468","0.468","-0.64%"
"Aug 04, 2017","0.471","0.447","0.491","0.446","4.43%"
"Aug 03, 2017","0.451","0.486","0.499","0.449","-7.58%"
"Aug 02, 2017","0.488","0.494","0.503","0.477","-0.20%"
"Aug 01, 2017","0.489","0.540","0.557","0.485","-8.26%"
"Jul 31, 2017","0.533","0.529","0.563","0.528","-1.66%"
"Jul 28, 2017","0.542","0.527","0.586","0.517","1.31%"
"Jul 27, 2017","0.535","0.541","0.541","0.507","-4.29%"
"Jul 26, 2017","0.559","0.553","0.568","0.542","-0.71%"
"Jul 25, 2017","0.563","0.499","0.568","0.495","11.05%"
"Jul 24, 2017","0.507","0.513","0.516","0.488","0.40%"
"Jul 21, 2017","0.505","0.533","0.534","0.496","-4.90%"
"Jul 20, 2017","0.531","0.546","0.561","0.524","-1.85%"
"Jul 19, 2017","0.541","0.562","0.564","0.531","-2.35%"
"Jul 18, 2017","0.554","0.577","0.588","0.549","-4.32%"
"Jul 17, 2017","0.579","0.600","0.600","0.569","-2.53%"
"Jul 16, 2017","0.594","0.594","0.594","0.594","0.00%"
"Jul 14, 2017","0.594","0.590","0.600","0.558","-1.66%"
"Jul 13, 2017","0.604","0.576","0.605","0.545","4.32%"
"Jul 12, 2017","0.579","0.641","0.643","0.577","4.89%"
"Jul 11, 2017","0.552","0.549","0.573","0.545","1.66%"
"Jul 10, 2017","0.543","0.572","0.576","0.529","-5.07%"
"Jul 08, 2017","0.572","0.571","0.572","0.571","-0.17%"
"Jul 07, 2017","0.573","0.569","0.580","0.555","2.32%"
"Jul 06, 2017","0.560","0.478","0.574","0.472","19.40%"
"Jul 05, 2017","0.469","0.482","0.498","0.457","-1.26%"
"Jul 04, 2017","0.475","0.464","0.481","0.451","0.21%"
"Jul 03, 2017","0.474","0.489","0.493","0.439","1.50%"
"Jul 02, 2017","0.467","0.467","0.467","0.467","0.00%"
"Jul 01, 2017","0.467","0.467","0.467","0.467","0.43%"
"Jun 30, 2017","0.465","0.460","0.481","0.421","3.10%"
"Jun 29, 2017","0.451","0.374","0.457","0.374","22.55%"
"Jun 28, 2017","0.368","0.375","0.410","0.327","0.00%"
"Jun 27, 2017","0.368","0.249","0.371","0.237","50.82%"
"Jun 26, 2017","0.244","0.259","0.263","0.229","-5.43%"
"Jun 25, 2017","0.258","0.258","0.258","0.258","0.78%"
"Jun 23, 2017","0.256","0.254","0.267","0.249","0.79%"
"Jun 22, 2017","0.254","0.261","0.270","0.243","-3.79%"
"Jun 21, 2017","0.264","0.262","0.276","0.241","1.93%"
"Jun 20, 2017","0.259","0.284","0.288","0.259","-8.48%"
"Jun 19, 2017","0.283","0.279","0.298","0.272","2.17%"
"Jun 18, 2017","0.277","0.277","0.277","0.277","0.00%"
"Jun 17, 2017","0.277","0.276","0.277","0.276","0.00%"
"Jun 16, 2017","0.277","0.291","0.318","0.274","-3.15%"
"Jun 15, 2017","0.286","0.241","0.299","0.230","25.99%"
"Jun 14, 2017","0.227","0.254","0.273","0.225","-14.66%"
"Jun 13, 2017","0.266","0.250","0.280","0.249","8.57%"
"Jun 12, 2017","0.245","0.266","0.270","0.243","-6.84%"
"Jun 09, 2017","0.263","0.247","0.278","0.246","2.73%"
"Jun 08, 2017","0.256","0.264","0.290","0.244","-5.88%"
"Jun 07, 2017","0.272","0.262","0.273","0.244","5.43%"
"Jun 06, 2017","0.258","0.279","0.286","0.250","-10.10%"
"Jun 05, 2017","0.287","0.279","0.302","0.275","5.13%"
"Jun 02, 2017","0.273","0.308","0.309","0.268","-11.36%"
"Jun 01, 2017","0.308","0.307","0.328","0.297","-0.96%"
"May 31, 2017","0.311","0.292","0.317","0.286","4.36%"
"May 30, 2017","0.298","0.294","0.315","0.287","-1.00%"
"May 29, 2017","0.301","0.339","0.342","0.293","-9.61%"
"May 26, 2017","0.333","0.362","0.369","0.322","-9.02%"
"May 25, 2017","0.366","0.383","0.390","0.358","-10.07%"
"May 24, 2017","0.407","0.403","0.418","0.382","-1.21%"
"May 23, 2017","0.412","0.382","0.422","0.367","4.04%"
"May 22, 2017","0.396","0.379","0.409","0.352","5.32%"
"May 19, 2017","0.376","0.353","0.382","0.349","9.62%"
"May 18, 2017","0.343","0.371","0.384","0.313","-9.26%"
"May 17, 2017","0.378","0.410","0.428","0.373","-12.30%"
"May 16, 2017","0.431","0.416","0.450","0.413","2.86%"
"May 15, 2017","0.419","0.399","0.428","0.394","6.35%"
"May 12, 2017","0.394","0.428","0.438","0.387","-8.58%"
"May 11, 2017","0.431","0.436","0.461","0.411","2.62%"
"May 10, 2017","0.420","0.424","0.441","0.391","-2.55%"
"May 09, 2017","0.431","0.423","0.447","0.420","2.86%"
"May 08, 2017","0.419","0.430","0.438","0.383","-1.18%"
"May 07, 2017","0.424","0.424","0.424","0.424","2.17%"
"May 05, 2017","0.415","0.382","0.426","0.369","4.01%"
"May 04, 2017","0.399","0.342","0.399","0.342","22.02%"
"May 03, 2017","0.327","0.321","0.334","0.311","-0.30%"
"May 02, 2017","0.328","0.330","0.348","0.321","3.14%"
"May 01, 2017","0.318","0.319","0.319","0.318","-1.85%"
"Apr 28, 2017","0.324","0.311","0.361","0.301","8.00%"
"Apr 27, 2017","0.300","0.356","0.374","0.292","-16.20%"
"Apr 26, 2017","0.358","0.394","0.394","0.346","-5.29%"
"Apr 25, 2017","0.378","0.337","0.393","0.333","13.86%"
"Apr 24, 2017","0.332","0.357","0.364","0.323","31.23%"
"Apr 22, 2017","0.253","0.253","0.253","0.253","0.00%"
"Apr 21, 2017","0.253","0.231","0.257","0.228","2.02%"
"Apr 20, 2017","0.248","0.197","0.258","0.189","19.81%"
"Apr 19, 2017","0.207","0.168","0.213","0.164","34.42%"
"Apr 18, 2017","0.154","0.176","0.201","0.153","-18.09%"
"Apr 17, 2017","0.188","0.182","0.194","0.162","0.00%"
"Apr 14, 2017","0.188","0.182","0.194","0.162","-0.53%"
"Apr 13, 2017","0.189","0.182","0.194","0.162","-6.44%"
"Apr 12, 2017","0.202","0.204","0.220","0.187","-1.94%"
"Apr 11, 2017","0.206","0.199","0.229","0.192","-1.44%"
"Apr 10, 2017","0.209","0.245","0.246","0.206","-8.33%"
"Apr 07, 2017","0.228","0.236","0.254","0.216","-13.31%"
"Apr 06, 2017","0.263","0.240","0.271","0.238","1.15%"
"Apr 05, 2017","0.260","0.252","0.286","0.231","-0.76%"
"Apr 04, 2017","0.262","0.271","0.279","0.235","-6.09%"
"Apr 03, 2017","0.279","0.331","0.338","0.275","-15.71%"
"Mar 31, 2017","0.331","0.338","0.345","0.321","-3.22%"
"Mar 30, 2017","0.342","0.345","0.354","0.321","-1.16%"
"Mar 29, 2017","0.346","0.407","0.416","0.337","-11.05%"
"Mar 28, 2017","0.389","0.411","0.418","0.368","-3.95%"
"Mar 27, 2017","0.405","0.388","0.410","0.355","0.50%"
"Mar 26, 2017","0.403","0.403","0.403","0.403","-0.74%"
"Mar 24, 2017","0.406","0.432","0.447","0.403","-5.80%"
"Mar 23, 2017","0.431","0.411","0.435","0.387","5.90%"
"Mar 22, 2017","0.407","0.440","0.451","0.401","-11.33%"
"Mar 21, 2017","0.459","0.454","0.488","0.437","4.56%"
"Mar 20, 2017","0.439","0.433","0.465","0.422","1.15%"
"Mar 18, 2017","0.434","0.434","0.434","0.434","-0.46%"
"Mar 17, 2017","0.436","0.466","0.485","0.423","-2.90%"
"Mar 16, 2017","0.449","0.385","0.469","0.384","8.45%"
"Mar 15, 2017","0.414","0.452","0.461","0.408","-7.59%"
"Mar 14, 2017","0.448","0.486","0.510","0.441","-5.08%"
"Mar 13, 2017","0.472","0.480","0.495","0.442","-2.48%"
"Mar 10, 2017","0.484","0.440","0.497","0.430","13.88%"
"Mar 09, 2017","0.425","0.377","0.433","0.362","15.18%"
"Mar 08, 2017","0.369","0.317","0.379","0.317","15.31%"
"Mar 07, 2017","0.320","0.340","0.350","0.301","-5.88%"
"Mar 06, 2017","0.340","0.343","0.350","0.319","-4.23%"
"Mar 03, 2017","0.355","0.301","0.363","0.294","9.23%"
"Mar 02, 2017","0.325","0.288","0.327","0.280","15.25%"
"Mar 01, 2017","0.282","0.232","0.296","0.218","35.58%"
"Feb 28, 2017","0.208","0.214","0.231","0.195","4.52%"
"Feb 27, 2017","0.199","0.191","0.211","0.185","9.34%"
"Feb 24, 2017","0.182","0.225","0.234","0.177","-21.55%"
"Feb 23, 2017","0.232","0.266","0.285","0.227","-16.85%"
"Feb 22, 2017","0.279","0.318","0.319","0.238","-7.31%"
"Feb 21, 2017","0.301","0.301","0.333","0.296","1.35%"
"Feb 20, 2017","0.297","0.318","0.325","0.291","-1.66%"
"Feb 17, 2017","0.302","0.355","0.364","0.292","-13.96%"
"Feb 16, 2017","0.351","0.373","0.383","0.348","-6.15%"
"Feb 15, 2017","0.374","0.360","0.394","0.357","1.91%"
"Feb 14, 2017","0.367","0.332","0.379","0.316","10.54%"
"Feb 13, 2017","0.332","0.328","0.346","0.321","5.73%"
"Feb 10, 2017","0.314","0.323","0.340","0.314","0.32%"
"Feb 09, 2017","0.313","0.305","0.320","0.289","5.74%"
"Feb 08, 2017","0.296","0.354","0.362","0.289","-15.67%"
"Feb 07, 2017","0.351","0.342","0.397","0.335","-5.14%"
"Feb 06, 2017","0.370","0.414","0.423","0.360","-10.19%"
"Feb 03, 2017","0.412","0.441","0.452","0.406","-3.29%"
"Feb 02, 2017","0.426","0.451","0.476","0.415","-9.17%"
"Feb 01, 2017","0.469","0.457","0.483","0.449","7.32%"
"Jan 31, 2017","0.437","0.444","0.487","0.431","-2.89%"
"Jan 30, 2017","0.450","0.463","0.496","0.431","-2.81%"
"Jan 27, 2017","0.463","0.485","0.485","0.454","-4.34%"
"Jan 26, 2017","0.484","0.486","0.503","0.458","4.09%"
"Jan 25, 2017","0.465","0.410","0.473","0.409","13.69%"
"Jan 24, 2017","0.409","0.364","0.412","0.361","12.36%"
"Jan 23, 2017","0.364","0.393","0.417","0.357","-13.95%"
"Jan 20, 2017","0.423","0.362","0.431","0.356","11.02%"
"Jan 19, 2017","0.381","0.369","0.401","0.365","6.72%"
"Jan 18, 2017","0.357","0.320","0.361","0.318","11.91%"
"Jan 17, 2017","0.319","0.324","0.324","0.272","-1.54%"
"Jan 16, 2017","0.324","0.306","0.341","0.306","-4.71%"
"Jan 13, 2017","0.340","0.331","0.357","0.302","8.28%"
"Jan 12, 2017","0.314","0.313","0.332","0.289","25.10%"
"Jan 11, 2017","0.251","0.286","0.294","0.238","-12.24%"
"Jan 10, 2017","0.286","0.278","0.299","0.267","2.88%"
"Jan 09, 2017","0.278","0.299","0.326","0.268","-7.02%"
"Jan 06, 2017","0.299","0.247","0.308","0.242","22.54%"
"Jan 05, 2017","0.244","0.259","0.304","0.240","-11.59%"
"Jan 04, 2017","0.276","0.266","0.282","0.246","3.76%"
"Jan 03, 2017","0.266","0.190","0.289","0.182","40.00%"
"Jan 02, 2017","0.190","0.198","0.209","0.152","-8.65%"
"Dec 30, 2016","0.208","0.175","0.210","0.174","18.18%"
"Dec 29, 2016","0.176","0.180","0.192","0.163","-10.20%"
"Dec 28, 2016","0.196","0.192","0.210","0.179","-5.31%"
"Dec 27, 2016","0.207","0.229","0.233","0.189","-6.76%"
"Dec 26, 2016","0.222","0.222","0.222","0.222","0.00%"
"Dec 23, 2016","0.222","0.261","0.262","0.215","-14.94%"
"Dec 22, 2016","0.261","0.246","0.277","0.233","6.10%"
"Dec 21, 2016","0.246","0.269","0.269","0.238","-8.21%"
"Dec 20, 2016","0.268","0.247","0.280","0.246","8.50%"
"Dec 19, 2016","0.247","0.327","0.336","0.244","-21.59%"
"Dec 16, 2016","0.315","0.364","0.364","0.299","-13.46%"
"Dec 15, 2016","0.364","0.358","0.394","0.346","20.93%"
"Dec 14, 2016","0.301","0.340","0.346","0.294","-16.16%"
"Dec 13, 2016","0.359","0.398","0.400","0.339","-10.03%"
"Dec 12, 2016","0.399","0.382","0.422","0.381","9.02%"
"Dec 09, 2016","0.366","0.396","0.398","0.319","-4.19%"
"Dec 08, 2016","0.382","0.347","0.453","0.344","10.72%"
"Dec 07, 2016","0.345","0.375","0.382","0.329","-6.25%"
"Dec 06, 2016","0.368","0.333","0.383","0.309","10.84%"
"Dec 05, 2016","0.332","0.253","0.376","0.252","18.57%"
"Dec 02, 2016","0.280","0.370","0.370","0.276","-23.71%"
"Dec 01, 2016","0.367","0.277","0.371","0.273","33.94%"
"Nov 30, 2016","0.274","0.206","0.284","0.193","23.98%"
"Nov 29, 2016","0.221","0.205","0.242","0.191","7.80%"
"Nov 28, 2016","0.205","0.240","0.243","0.184","-14.94%"
"Nov 25, 2016","0.241","0.258","0.263","0.219","-6.95%"
"Nov 24, 2016","0.259","0.249","0.273","0.234","-1.52%"
"Nov 23, 2016","0.263","0.221","0.311","0.208","19.00%"
"Nov 22, 2016","0.221","0.275","0.284","0.219","-19.34%"
"Nov 21, 2016","0.274","0.276","0.299","0.263","0.74%"
"Nov 18, 2016","0.272","0.322","0.336","0.254","-2.16%"
"Nov 17, 2016","0.278","0.297","0.308","0.264","-6.71%"
"Nov 16, 2016","0.298","0.309","0.345","0.290","-3.25%"
"Nov 15, 2016","0.308","0.324","0.324","0.286","-3.45%"
