"Date","Price","Open","High","Low","Change %"
"Mar 01, 2018","-0.552","-0.529","-0.526","-0.562","3.37%"
"Feb 28, 2018","-0.534","-0.495","-0.490","-0.540","3.89%"
"Feb 27, 2018","-0.514","-0.515","-0.493","-0.530","-0.77%"
"Feb 26, 2018","-0.518","-0.530","-0.511","-0.539","-2.85%"
"Feb 25, 2018","-0.533","-0.533","-0.533","-0.533","1.37%"
"Feb 23, 2018","-0.526","-0.497","-0.496","-0.537","2.53%"
"Feb 22, 2018","-0.513","-0.488","-0.482","-0.518","3.85%"
"Feb 21, 2018","-0.494","-0.500","-0.492","-0.522","-2.56%"
"Feb 20, 2018","-0.507","-0.485","-0.480","-0.519","3.05%"
"Feb 19, 2018","-0.492","-0.488","-0.480","-0.513","-2.50%"
"Feb 18, 2018","-0.505","-0.504","-0.504","-0.505","0.12%"
"Feb 17, 2018","-0.504","-0.504","-0.504","-0.504","-1.18%"
"Feb 16, 2018","-0.510","-0.489","-0.487","-0.521","2.41%"
"Feb 15, 2018","-0.498","-0.488","-0.473","-0.504","0.61%"
"Feb 14, 2018","-0.495","-0.515","-0.489","-0.521","-14.51%"
"Feb 13, 2018","-0.579","-0.579","-0.568","-0.591","-1.03%"
"Feb 12, 2018","-0.585","-0.565","-0.559","-0.588","2.09%"
"Feb 09, 2018","-0.573","-0.551","-0.542","-0.575","3.43%"
"Feb 08, 2018","-0.554","-0.540","-0.523","-0.558","0.91%"
"Feb 07, 2018","-0.549","-0.561","-0.543","-0.577","-3.68%"
"Feb 06, 2018","-0.570","-0.579","-0.544","-0.587","1.24%"
"Feb 05, 2018","-0.563","-0.550","-0.543","-0.564","3.30%"
"Feb 02, 2018","-0.545","-0.532","-0.524","-0.555","1.11%"
"Feb 01, 2018","-0.539","-0.526","-0.515","-0.549","1.89%"
"Jan 31, 2018","-0.529","-0.527","-0.523","-0.542","0.57%"
"Jan 30, 2018","-0.526","-0.525","-0.518","-0.549","-0.38%"
"Jan 29, 2018","-0.528","-0.531","-0.506","-0.543","-2.94%"
"Jan 26, 2018","-0.544","-0.566","-0.539","-0.575","-3.89%"
"Jan 25, 2018","-0.566","-0.599","-0.554","-0.599","-3.58%"
"Jan 24, 2018","-0.587","-0.594","-0.579","-0.601","-1.18%"
"Jan 23, 2018","-0.594","-0.601","-0.588","-0.611","-1.49%"
"Jan 22, 2018","-0.603","-0.602","-0.594","-0.606","0.00%"
"Jan 19, 2018","-0.603","-0.583","-0.575","-0.607","2.73%"
"Jan 18, 2018","-0.587","-0.575","-0.560","-0.589","2.09%"
"Jan 17, 2018","-0.575","-0.578","-0.566","-0.587","0.17%"
"Jan 16, 2018","-0.574","-0.576","-0.568","-0.586","-0.52%"
"Jan 15, 2018","-0.577","-0.573","-0.557","-0.581","1.23%"
"Jan 12, 2018","-0.570","-0.565","-0.548","-0.577","-0.35%"
"Jan 11, 2018","-0.572","-0.618","-0.556","-0.623","-7.14%"
"Jan 10, 2018","-0.616","-0.608","-0.608","-0.621","0.00%"
"Jan 09, 2018","-0.616","-0.616","-0.608","-0.628","-0.48%"
"Jan 08, 2018","-0.619","-0.603","-0.599","-0.623","1.64%"
"Jan 05, 2018","-0.609","-0.608","-0.599","-0.615","-0.16%"
"Jan 04, 2018","-0.610","-0.612","-0.599","-0.619","-1.77%"
"Jan 03, 2018","-0.621","-0.619","-0.613","-0.636","0.81%"
"Jan 02, 2018","-0.616","-0.635","-0.603","-0.635","-2.53%"
"Jan 01, 2018","-0.632","-0.630","-0.629","-0.632","0.00%"
"Dec 29, 2017","-0.632","-0.610","-0.597","-0.637","3.27%"
"Dec 28, 2017","-0.612","-0.644","-0.585","-0.646","-6.85%"
"Dec 27, 2017","-0.657","-0.628","-0.623","-0.662","2.34%"
"Dec 26, 2017","-0.642","-0.634","-0.634","-0.642","0.00%"
"Dec 25, 2017","-0.642","-0.634","-0.634","-0.642","0.00%"
"Dec 22, 2017","-0.642","-0.642","-0.629","-0.652","-1.98%"
"Dec 21, 2017","-0.655","-0.653","-0.640","-0.684","-3.53%"
"Dec 20, 2017","-0.679","-0.669","-0.652","-0.685","-1.88%"
"Dec 19, 2017","-0.692","-0.705","-0.676","-0.715","-2.67%"
"Dec 18, 2017","-0.711","-0.706","-0.689","-0.719","-0.28%"
"Dec 16, 2017","-0.713","-0.713","-0.713","-0.713","-0.56%"
"Dec 15, 2017","-0.717","-0.727","-0.708","-0.741","-2.18%"
"Dec 14, 2017","-0.733","-0.737","-0.712","-0.749","-1.48%"
"Dec 13, 2017","-0.744","-0.729","-0.717","-0.747","0.54%"
"Dec 12, 2017","-0.740","-0.730","-0.718","-0.744","0.68%"
"Dec 11, 2017","-0.735","-0.743","-0.727","-0.749","0.55%"
"Dec 08, 2017","-0.731","-0.750","-0.731","-0.764","-4.19%"
"Dec 07, 2017","-0.763","-0.747","-0.735","-0.765","2.83%"
"Dec 06, 2017","-0.742","-0.730","-0.727","-0.752","1.37%"
"Dec 05, 2017","-0.732","-0.706","-0.697","-0.734","4.72%"
"Dec 04, 2017","-0.699","-0.696","-0.691","-0.714","-2.37%"
"Dec 02, 2017","-0.716","-0.716","-0.716","-0.716","2.29%"
"Dec 01, 2017","-0.700","-0.671","-0.671","-0.711","2.34%"
"Nov 30, 2017","-0.684","-0.675","-0.664","-0.691","0.29%"
"Nov 29, 2017","-0.682","-0.696","-0.672","-0.704","-1.87%"
"Nov 28, 2017","-0.695","-0.705","-0.686","-0.712","-1.84%"
"Nov 27, 2017","-0.708","-0.694","-0.680","-0.711","2.02%"
"Nov 25, 2017","-0.694","-0.700","-0.694","-0.700","-0.86%"
"Nov 24, 2017","-0.700","-0.688","-0.649","-0.702","1.16%"
"Nov 23, 2017","-0.692","-0.694","-0.678","-0.708","-1.14%"
"Nov 22, 2017","-0.700","-0.699","-0.675","-0.724","-2.37%"
"Nov 21, 2017","-0.717","-0.708","-0.698","-0.725","0.00%"
"Nov 20, 2017","-0.717","-0.707","-0.697","-0.720","2.28%"
"Nov 17, 2017","-0.701","-0.706","-0.692","-0.741","4.94%"
"Nov 16, 2017","-0.668","-0.721","-0.668","-0.726","-10.81%"
"Nov 15, 2017","-0.749","-0.739","-0.731","-0.756","1.08%"
"Nov 14, 2017","-0.741","-0.733","-0.730","-0.746","-0.13%"
"Nov 13, 2017","-0.742","-0.742","-0.726","-0.755","-0.93%"
"Nov 10, 2017","-0.749","-0.741","-0.737","-0.752","-0.53%"
"Nov 09, 2017","-0.753","-0.756","-0.737","-0.766","-1.31%"
"Nov 08, 2017","-0.763","-0.763","-0.753","-0.770","0.79%"
"Nov 07, 2017","-0.757","-0.757","-0.748","-0.769","-0.92%"
"Nov 06, 2017","-0.764","-0.744","-0.744","-0.769","1.19%"
"Nov 03, 2017","-0.755","-0.754","-0.742","-0.763","0.00%"
"Nov 02, 2017","-0.755","-0.748","-0.737","-0.760","0.67%"
"Nov 01, 2017","-0.750","-0.744","-0.739","-0.759","0.00%"
"Oct 31, 2017","-0.750","-0.751","-0.739","-0.760","-0.53%"
"Oct 30, 2017","-0.754","-0.770","-0.746","-0.770","-1.05%"
"Oct 29, 2017","-0.762","-0.762","-0.762","-0.762","-0.52%"
"Oct 27, 2017","-0.766","-0.738","-0.726","-0.771","2.54%"
"Oct 26, 2017","-0.747","-0.704","-0.695","-0.747","5.96%"
"Oct 25, 2017","-0.705","-0.698","-0.692","-0.716","0.14%"
"Oct 24, 2017","-0.704","-0.719","-0.699","-0.731","-3.30%"
"Oct 23, 2017","-0.728","-0.708","-0.708","-0.732","1.11%"
"Oct 22, 2017","-0.720","-0.720","-0.720","-0.720","0.00%"
"Oct 21, 2017","-0.720","-0.718","-0.718","-0.720","0.28%"
"Oct 20, 2017","-0.718","-0.723","-0.706","-0.733","-2.05%"
"Oct 19, 2017","-0.733","-0.717","-0.711","-0.735","0.96%"
"Oct 18, 2017","-0.726","-0.735","-0.714","-0.738","-0.82%"
"Oct 17, 2017","-0.732","-0.734","-0.723","-0.743","-0.95%"
"Oct 16, 2017","-0.739","-0.719","-0.713","-0.743","1.51%"
"Oct 13, 2017","-0.728","-0.700","-0.699","-0.728","3.12%"
"Oct 12, 2017","-0.706","-0.693","-0.686","-0.710","1.58%"
"Oct 11, 2017","-0.695","-0.692","-0.684","-0.701","-1.00%"
"Oct 10, 2017","-0.702","-0.701","-0.685","-0.714","0.00%"
"Oct 09, 2017","-0.702","-0.690","-0.686","-0.707","0.43%"
"Oct 06, 2017","-0.699","-0.709","-0.673","-0.709","0.72%"
"Oct 05, 2017","-0.694","-0.698","-0.681","-0.713","-1.84%"
"Oct 04, 2017","-0.707","-0.710","-0.696","-0.730","-0.14%"
"Oct 03, 2017","-0.708","-0.697","-0.684","-0.710","0.00%"
"Oct 02, 2017","-0.708","-0.682","-0.662","-0.711","3.96%"
"Sep 29, 2017","-0.681","-0.692","-0.678","-0.712","-1.87%"
"Sep 28, 2017","-0.694","-0.671","-0.664","-0.701","-0.57%"
"Sep 27, 2017","-0.698","-0.706","-0.671","-0.713","-1.97%"
"Sep 26, 2017","-0.712","-0.702","-0.690","-0.721","-0.14%"
"Sep 25, 2017","-0.713","-0.671","-0.664","-0.717","4.09%"
"Sep 22, 2017","-0.685","-0.671","-0.659","-0.689","0.44%"
"Sep 21, 2017","-0.682","-0.674","-0.655","-0.688","-1.16%"
"Sep 20, 2017","-0.690","-0.687","-0.670","-0.694","0.15%"
"Sep 19, 2017","-0.689","-0.674","-0.671","-0.698","0.73%"
"Sep 18, 2017","-0.684","-0.687","-0.673","-0.708","-2.01%"
"Sep 15, 2017","-0.698","-0.733","-0.672","-0.736","-3.86%"
"Sep 14, 2017","-0.726","-0.714","-0.696","-0.737","1.68%"
"Sep 13, 2017","-0.714","-0.734","-0.705","-0.740","-1.52%"
"Sep 12, 2017","-0.725","-0.740","-0.713","-0.756","-3.33%"
"Sep 11, 2017","-0.750","-0.747","-0.732","-0.757","-1.45%"
"Sep 08, 2017","-0.761","-0.756","-0.736","-0.775","1.20%"
"Sep 07, 2017","-0.752","-0.733","-0.715","-0.768","2.17%"
"Sep 06, 2017","-0.736","-0.761","-0.727","-0.770","-2.65%"
"Sep 05, 2017","-0.756","-0.736","-0.731","-0.760","2.16%"
"Sep 04, 2017","-0.740","-0.739","-0.725","-0.744","1.09%"
"Sep 01, 2017","-0.732","-0.734","-0.716","-0.734","-0.14%"
"Aug 31, 2017","-0.733","-0.716","-0.694","-0.737","-2.40%"
"Aug 30, 2017","-0.751","-0.743","-0.733","-0.756","0.54%"
"Aug 29, 2017","-0.747","-0.751","-0.736","-0.764","0.13%"
"Aug 28, 2017","-0.746","-0.725","-0.720","-0.749","2.47%"
"Aug 25, 2017","-0.728","-0.728","-0.708","-0.736","-1.62%"
"Aug 24, 2017","-0.740","-0.736","-0.721","-0.740","1.09%"
"Aug 23, 2017","-0.732","-0.711","-0.706","-0.737","2.23%"
